Region	Country	State	City	Month	Day	Year	dt	temp	t_imp
North America	US	Hawaii	Honolulu	5	7	2020	2020-05-07	77.4	77.4
North America	US	Hawaii	Honolulu	5	8	2020	2020-05-08	75.9	75.9
North America	US	Hawaii	Honolulu	5	9	2020	2020-05-09	76.5	76.5
North America	US	Hawaii	Honolulu	5	10	2020	2020-05-10	77.5	77.5
North America	US	Hawaii	Honolulu	5	11	2020	2020-05-11	77.7	77.7
North America	US	Hawaii	Honolulu	5	12	2020	2020-05-12	77.5	77.5
North America	US	Hawaii	Honolulu	5	13	2020	2020-05-13	78.4	78.4
North America	US	New York	New York City	1	1	1995	1995-01-01	44	44
North America	US	New York	New York City	1	2	1995	1995-01-02	41.8	41.8
North America	US	New York	New York City	1	3	1995	1995-01-03	28.1	28.1
North America	US	New York	New York City	1	4	1995	1995-01-04	31.7	31.7
North America	US	New York	New York City	1	5	1995	1995-01-05	21.3	21.3
North America	US	New York	New York City	1	6	1995	1995-01-06	27.9	27.9
North America	US	New York	New York City	1	7	1995	1995-01-07	42.8	42.8
North America	US	New York	New York City	1	8	1995	1995-01-08	35.5	35.5
North America	US	New York	New York City	1	9	1995	1995-01-09	34.4	34.4
North America	US	New York	New York City	1	10	1995	1995-01-10	29.9	29.9
North America	US	New York	New York City	1	11	1995	1995-01-11	30.7	30.7
North America	US	New York	New York City	1	12	1995	1995-01-12	35.5	35.5
North America	US	New York	New York City	1	13	1995	1995-01-13	47.2	47.2
North America	US	New York	New York City	1	14	1995	1995-01-14	52.4	52.4
North America	US	New York	New York City	1	15	1995	1995-01-15	56.9	56.9
North America	US	New York	New York City	1	16	1995	1995-01-16	55.2	55.2
North America	US	New York	New York City	1	17	1995	1995-01-17	50.3	50.3
North America	US	New York	New York City	1	18	1995	1995-01-18	42.6	42.6
North America	US	New York	New York City	1	19	1995	1995-01-19	39.3	39.3
North America	US	New York	New York City	1	20	1995	1995-01-20	43.1	43.1
North America	US	New York	New York City	1	21	1995	1995-01-21	43.2	43.2
North America	US	New York	New York City	1	22	1995	1995-01-22	36	36
North America	US	New York	New York City	1	23	1995	1995-01-23	33.3	33.3
North America	US	New York	New York City	1	24	1995	1995-01-24	35.8	35.8
North America	US	New York	New York City	1	25	1995	1995-01-25	38.3	38.3
North America	US	New York	New York City	1	26	1995	1995-01-26	36.6	36.6
North America	US	New York	New York City	1	27	1995	1995-01-27	34.3	34.3
North America	US	New York	New York City	1	28	1995	1995-01-28	28.2	28.2
North America	US	New York	New York City	1	29	1995	1995-01-29	26	26
North America	US	New York	New York City	1	30	1995	1995-01-30	33.8	33.8
North America	US	New York	New York City	1	31	1995	1995-01-31	36.6	36.6
North America	US	New York	New York City	2	1	1995	1995-02-01	40.5	40.5
North America	US	New York	New York City	2	2	1995	1995-02-02	40.6	40.6
North America	US	New York	New York City	2	3	1995	1995-02-03	25.6	25.6
North America	US	New York	New York City	2	4	1995	1995-02-04	31.3	31.3
North America	US	New York	New York City	2	5	1995	1995-02-05	24.7	24.7
North America	US	New York	New York City	2	6	1995	1995-02-06	11.1	11.1
North America	US	New York	New York City	2	7	1995	1995-02-07	19	19
North America	US	New York	New York City	2	8	1995	1995-02-08	23.7	23.7
North America	US	New York	New York City	2	9	1995	1995-02-09	22.3	22.3
North America	US	New York	New York City	2	10	1995	1995-02-10	33	33
North America	US	New York	New York City	2	11	1995	1995-02-11	39.6	39.6
North America	US	New York	New York City	2	12	1995	1995-02-12	23.1	23.1
North America	US	New York	New York City	2	13	1995	1995-02-13	19.1	19.1
North America	US	New York	New York City	2	14	1995	1995-02-14	27.5	27.5
North America	US	New York	New York City	2	15	1995	1995-02-15	29.8	29.8
North America	US	New York	New York City	2	16	1995	1995-02-16	39.9	39.9
North America	US	New York	New York City	2	17	1995	1995-02-17	39.4	39.4
North America	US	New York	New York City	2	18	1995	1995-02-18	40.5	40.5
North America	US	New York	New York City	2	19	1995	1995-02-19	40.6	40.6
North America	US	New York	New York City	2	20	1995	1995-02-20	43.1	43.1
North America	US	New York	New York City	2	21	1995	1995-02-21	38.1	38.1
North America	US	New York	New York City	2	22	1995	1995-02-22	35.3	35.3
North America	US	New York	New York City	2	23	1995	1995-02-23	40.2	40.2
North America	US	New York	New York City	2	24	1995	1995-02-24	43.3	43.3
North America	US	New York	New York City	2	25	1995	1995-02-25	31.2	31.2
North America	US	New York	New York City	2	26	1995	1995-02-26	28.4	28.4
North America	US	New York	New York City	2	27	1995	1995-02-27	29.8	29.8
North America	US	New York	New York City	2	28	1995	1995-02-28	34.9	34.9
North America	US	New York	New York City	3	1	1995	1995-03-01	39.7	39.7
North America	US	New York	New York City	3	2	1995	1995-03-02	35	35
North America	US	New York	New York City	3	3	1995	1995-03-03	32.6	32.6
North America	US	New York	New York City	3	4	1995	1995-03-04	35.4	35.4
North America	US	New York	New York City	3	5	1995	1995-03-05	39	39
North America	US	New York	New York City	3	6	1995	1995-03-06	44	44
North America	US	New York	New York City	3	7	1995	1995-03-07	45.8	45.8
North America	US	New York	New York City	3	8	1995	1995-03-08	52.6	52.6
North America	US	New York	New York City	3	9	1995	1995-03-09	35.3	35.3
North America	US	New York	New York City	3	10	1995	1995-03-10	27.6	27.6
North America	US	New York	New York City	3	11	1995	1995-03-11	37.5	37.5
North America	US	New York	New York City	3	12	1995	1995-03-12	40	40
North America	US	New York	New York City	3	13	1995	1995-03-13	51.2	51.2
North America	US	New York	New York City	3	14	1995	1995-03-14	51.8	51.8
North America	US	New York	New York City	3	15	1995	1995-03-15	51.2	51.2
North America	US	New York	New York City	3	16	1995	1995-03-16	49.7	49.7
North America	US	New York	New York City	3	17	1995	1995-03-17	49	49
North America	US	New York	New York City	3	18	1995	1995-03-18	47.6	47.6
North America	US	New York	New York City	3	19	1995	1995-03-19	46.3	46.3
North America	US	New York	New York City	3	20	1995	1995-03-20	45.6	45.6
North America	US	New York	New York City	3	21	1995	1995-03-21	51.4	51.4
North America	US	New York	New York City	3	22	1995	1995-03-22	49.2	49.2
North America	US	New York	New York City	3	23	1995	1995-03-23	46	46
North America	US	New York	New York City	3	24	1995	1995-03-24	43.6	43.6
North America	US	New York	New York City	3	25	1995	1995-03-25	41.6	41.6
North America	US	New York	New York City	3	26	1995	1995-03-26	49.9	49.9
North America	US	New York	New York City	3	27	1995	1995-03-27	48	48
North America	US	New York	New York City	3	28	1995	1995-03-28	46.7	46.7
North America	US	New York	New York City	3	29	1995	1995-03-29	47.9	47.9
North America	US	New York	New York City	3	30	1995	1995-03-30	46.7	46.7
North America	US	New York	New York City	3	31	1995	1995-03-31	47.6	47.6
North America	US	New York	New York City	4	1	1995	1995-04-01	45.8	45.8
North America	US	New York	New York City	4	2	1995	1995-04-02	44.1	44.1
North America	US	New York	New York City	4	3	1995	1995-04-03	44.2	44.2
North America	US	New York	New York City	4	4	1995	1995-04-04	52.2	52.2
North America	US	New York	New York City	4	5	1995	1995-04-05	32.2	32.2
North America	US	New York	New York City	4	6	1995	1995-04-06	35.3	35.3
North America	US	New York	New York City	4	7	1995	1995-04-07	49.6	49.6
North America	US	New York	New York City	4	8	1995	1995-04-08	43.8	43.8
North America	US	New York	New York City	4	9	1995	1995-04-09	48.1	48.1
North America	US	New York	New York City	4	10	1995	1995-04-10	44.6	44.6
North America	US	New York	New York City	4	11	1995	1995-04-11	48.1	48.1
North America	US	New York	New York City	4	12	1995	1995-04-12	46.5	46.5
North America	US	New York	New York City	4	13	1995	1995-04-13	55.1	55.1
North America	US	New York	New York City	4	14	1995	1995-04-14	48.7	48.7
North America	US	New York	New York City	4	15	1995	1995-04-15	48.3	48.3
North America	US	New York	New York City	4	16	1995	1995-04-16	50.9	50.9
North America	US	New York	New York City	4	17	1995	1995-04-17	50.3	50.3
North America	US	New York	New York City	4	18	1995	1995-04-18	53.1	53.1
North America	US	New York	New York City	4	19	1995	1995-04-19	58.1	58.1
North America	US	New York	New York City	4	20	1995	1995-04-20	59.5	59.5
North America	US	New York	New York City	4	21	1995	1995-04-21	58.4	58.4
North America	US	New York	New York City	4	22	1995	1995-04-22	59.5	59.5
North America	US	New York	New York City	4	23	1995	1995-04-23	54.3	54.3
North America	US	New York	New York City	4	24	1995	1995-04-24	52.3	52.3
North America	US	New York	New York City	4	25	1995	1995-04-25	54.5	54.5
North America	US	New York	New York City	4	26	1995	1995-04-26	56.6	56.6
North America	US	New York	New York City	4	27	1995	1995-04-27	61.7	61.7
North America	US	New York	New York City	4	28	1995	1995-04-28	63.4	63.4
North America	US	New York	New York City	4	29	1995	1995-04-29	59.4	59.4
North America	US	New York	New York City	4	30	1995	1995-04-30	51.5	51.5
North America	US	New York	New York City	5	1	1995	1995-05-01	50.7	50.7
North America	US	New York	New York City	5	2	1995	1995-05-02	50.6	50.6
North America	US	New York	New York City	5	3	1995	1995-05-03	57.2	57.2
North America	US	New York	New York City	5	4	1995	1995-05-04	62.9	62.9
North America	US	New York	New York City	5	5	1995	1995-05-05	58	58
North America	US	New York	New York City	5	6	1995	1995-05-06	58.9	58.9
North America	US	New York	New York City	5	7	1995	1995-05-07	57.9	57.9
North America	US	New York	New York City	5	8	1995	1995-05-08	55.6	55.6
North America	US	New York	New York City	5	9	1995	1995-05-09	61	61
North America	US	New York	New York City	5	10	1995	1995-05-10	54.7	54.7
North America	US	New York	New York City	5	11	1995	1995-05-11	52	52
North America	US	New York	New York City	5	12	1995	1995-05-12	56.8	56.8
North America	US	New York	New York City	5	13	1995	1995-05-13	62.3	62.3
North America	US	New York	New York City	5	14	1995	1995-05-14	58.9	58.9
North America	US	New York	New York City	5	15	1995	1995-05-15	56.1	56.1
North America	US	New York	New York City	5	16	1995	1995-05-16	62.8	62.8
North America	US	New York	New York City	5	17	1995	1995-05-17	63.7	63.7
North America	US	New York	New York City	5	18	1995	1995-05-18	67.1	67.1
North America	US	New York	New York City	5	19	1995	1995-05-19	58.3	58.3
North America	US	New York	New York City	5	20	1995	1995-05-20	63.5	63.5
North America	US	New York	New York City	5	21	1995	1995-05-21	70.3	70.3
North America	US	New York	New York City	5	22	1995	1995-05-22	69.5	69.5
North America	US	New York	New York City	5	23	1995	1995-05-23	66.3	66.3
North America	US	New York	New York City	5	24	1995	1995-05-24	74.1	74.1
North America	US	New York	New York City	5	25	1995	1995-05-25	69.3	69.3
North America	US	New York	New York City	5	26	1995	1995-05-26	58.6	58.6
North America	US	New York	New York City	5	27	1995	1995-05-27	63.3	63.3
North America	US	New York	New York City	5	28	1995	1995-05-28	60.4	60.4
North America	US	New York	New York City	5	29	1995	1995-05-29	64.7	64.7
North America	US	New York	New York City	5	30	1995	1995-05-30	68.5	68.5
North America	US	New York	New York City	5	31	1995	1995-05-31	73.4	73.4
North America	US	New York	New York City	6	1	1995	1995-06-01	77.5	77.5
North America	US	New York	New York City	6	2	1995	1995-06-02	71.4	71.4
North America	US	New York	New York City	6	3	1995	1995-06-03	74.6	74.6
North America	US	New York	New York City	6	4	1995	1995-06-04	72.3	72.3
North America	US	New York	New York City	6	5	1995	1995-06-05	71.9	71.9
North America	US	New York	New York City	6	6	1995	1995-06-06	73.8	73.8
North America	US	New York	New York City	6	7	1995	1995-06-07	72.6	72.6
North America	US	New York	New York City	6	8	1995	1995-06-08	78.7	78.7
North America	US	New York	New York City	6	9	1995	1995-06-09	67.3	67.3
North America	US	New York	New York City	6	10	1995	1995-06-10	68.1	68.1
North America	US	New York	New York City	6	11	1995	1995-06-11	70.2	70.2
North America	US	New York	New York City	6	12	1995	1995-06-12	68.7	68.7
North America	US	New York	New York City	6	13	1995	1995-06-13	62.9	62.9
North America	US	New York	New York City	6	14	1995	1995-06-14	66	66
North America	US	New York	New York City	6	15	1995	1995-06-15	70	70
North America	US	New York	New York City	6	16	1995	1995-06-16	73.5	73.5
North America	US	New York	New York City	6	17	1995	1995-06-17	76.8	76.8
North America	US	New York	New York City	6	18	1995	1995-06-18	80.4	80.4
North America	US	New York	New York City	6	19	1995	1995-06-19	84.6	84.6
North America	US	New York	New York City	6	20	1995	1995-06-20	86.4	86.4
North America	US	New York	New York City	6	21	1995	1995-06-21	70.1	70.1
North America	US	New York	New York City	6	22	1995	1995-06-22	67.8	67.8
North America	US	New York	New York City	6	23	1995	1995-06-23	67.8	67.8
North America	US	New York	New York City	6	24	1995	1995-06-24	67.1	67.1
North America	US	New York	New York City	6	25	1995	1995-06-25	69.4	69.4
North America	US	New York	New York City	6	26	1995	1995-06-26	72.5	72.5
North America	US	New York	New York City	6	27	1995	1995-06-27	69.2	69.2
North America	US	New York	New York City	6	28	1995	1995-06-28	63	63
North America	US	New York	New York City	6	29	1995	1995-06-29	67	67
North America	US	New York	New York City	6	30	1995	1995-06-30	73	73
North America	US	New York	New York City	7	1	1995	1995-07-01	73.4	73.4
North America	US	New York	New York City	7	2	1995	1995-07-02	73	73
North America	US	New York	New York City	7	3	1995	1995-07-03	71	71
North America	US	New York	New York City	7	4	1995	1995-07-04	74.9	74.9
North America	US	New York	New York City	7	5	1995	1995-07-05	74.8	74.8
North America	US	New York	New York City	7	6	1995	1995-07-06	75.5	75.5
North America	US	New York	New York City	7	7	1995	1995-07-07	75	75
North America	US	New York	New York City	7	8	1995	1995-07-08	76.8	76.8
North America	US	New York	New York City	7	9	1995	1995-07-09	69.3	69.3
North America	US	New York	New York City	7	10	1995	1995-07-10	74.1	74.1
North America	US	New York	New York City	7	11	1995	1995-07-11	73.7	73.7
North America	US	New York	New York City	7	12	1995	1995-07-12	74	74
North America	US	New York	New York City	7	13	1995	1995-07-13	79.8	79.8
North America	US	New York	New York City	7	14	1995	1995-07-14	87.5	87.5
North America	US	New York	New York City	7	15	1995	1995-07-15	93.7	93.7
North America	US	New York	New York City	7	16	1995	1995-07-16	82.6	82.6
North America	US	New York	New York City	7	17	1995	1995-07-17	77.6	77.6
North America	US	New York	New York City	7	18	1995	1995-07-18	77.7	77.7
North America	US	New York	New York City	7	19	1995	1995-07-19	81.7	81.7
North America	US	New York	New York City	7	20	1995	1995-07-20	82.3	82.3
North America	US	New York	New York City	7	21	1995	1995-07-21	80.9	80.9
North America	US	New York	New York City	7	22	1995	1995-07-22	78.8	78.8
North America	US	New York	New York City	7	23	1995	1995-07-23	78.8	78.8
North America	US	New York	New York City	7	24	1995	1995-07-24	82.3	82.3
North America	US	New York	New York City	7	25	1995	1995-07-25	81.2	81.2
North America	US	New York	New York City	7	26	1995	1995-07-26	83.9	83.9
North America	US	New York	New York City	7	27	1995	1995-07-27	86.7	86.7
North America	US	New York	New York City	7	28	1995	1995-07-28	81.2	81.2
North America	US	New York	New York City	7	29	1995	1995-07-29	87.4	87.4
North America	US	New York	New York City	7	30	1995	1995-07-30	85.1	85.1
North America	US	New York	New York City	7	31	1995	1995-07-31	82.5	82.5
North America	US	New York	New York City	8	1	1995	1995-08-01	84.8	84.8
North America	US	New York	New York City	8	2	1995	1995-08-02	86.3	86.3
North America	US	New York	New York City	8	3	1995	1995-08-03	80.6	80.6
North America	US	New York	New York City	8	4	1995	1995-08-04	85.7	85.7
North America	US	New York	New York City	8	5	1995	1995-08-05	81.6	81.6
North America	US	New York	New York City	8	6	1995	1995-08-06	73.2	73.2
North America	US	New York	New York City	8	7	1995	1995-08-07	71.5	71.5
North America	US	New York	New York City	8	8	1995	1995-08-08	71.6	71.6
North America	US	New York	New York City	8	9	1995	1995-08-09	74.7	74.7
North America	US	New York	New York City	8	10	1995	1995-08-10	76.4	76.4
North America	US	New York	New York City	8	11	1995	1995-08-11	78.8	78.8
North America	US	New York	New York City	8	12	1995	1995-08-12	82.4	82.4
North America	US	New York	New York City	8	13	1995	1995-08-13	81.9	81.9
North America	US	New York	New York City	8	14	1995	1995-08-14	81.7	81.7
North America	US	New York	New York City	8	15	1995	1995-08-15	78.9	78.9
North America	US	New York	New York City	8	16	1995	1995-08-16	79.7	79.7
North America	US	New York	New York City	8	17	1995	1995-08-17	81.6	81.6
North America	US	New York	New York City	8	18	1995	1995-08-18	83	83
North America	US	New York	New York City	8	19	1995	1995-08-19	75.3	75.3
North America	US	New York	New York City	8	20	1995	1995-08-20	72.4	72.4
North America	US	New York	New York City	8	21	1995	1995-08-21	77.6	77.6
North America	US	New York	New York City	8	22	1995	1995-08-22	82	82
North America	US	New York	New York City	8	23	1995	1995-08-23	75.3	75.3
North America	US	New York	New York City	8	24	1995	1995-08-24	76.8	76.8
North America	US	New York	New York City	8	25	1995	1995-08-25	72	72
North America	US	New York	New York City	8	26	1995	1995-08-26	72.1	72.1
North America	US	New York	New York City	8	27	1995	1995-08-27	77.3	77.3
North America	US	New York	New York City	8	28	1995	1995-08-28	72.8	72.8
North America	US	New York	New York City	8	29	1995	1995-08-29	72.2	72.2
North America	US	New York	New York City	8	30	1995	1995-08-30	72.7	72.7
North America	US	New York	New York City	8	31	1995	1995-08-31	75.8	75.8
North America	US	New York	New York City	9	1	1995	1995-09-01	78.7	78.7
North America	US	New York	New York City	9	2	1995	1995-09-02	75.1	75.1
North America	US	New York	New York City	9	3	1995	1995-09-03	72.2	72.2
North America	US	New York	New York City	9	4	1995	1995-09-04	74.5	74.5
North America	US	New York	New York City	9	5	1995	1995-09-05	75.9	75.9
North America	US	New York	New York City	9	6	1995	1995-09-06	77	77
North America	US	New York	New York City	9	7	1995	1995-09-07	77.3	77.3
North America	US	New York	New York City	9	8	1995	1995-09-08	73.7	73.7
North America	US	New York	New York City	9	9	1995	1995-09-09	68	68
North America	US	New York	New York City	9	10	1995	1995-09-10	68.3	68.3
North America	US	New York	New York City	9	11	1995	1995-09-11	62.6	62.6
North America	US	New York	New York City	9	12	1995	1995-09-12	67.9	67.9
North America	US	New York	New York City	9	13	1995	1995-09-13	74.1	74.1
North America	US	New York	New York City	9	14	1995	1995-09-14	79.1	79.1
North America	US	New York	New York City	9	15	1995	1995-09-15	69.2	69.2
North America	US	New York	New York City	9	16	1995	1995-09-16	66	66
North America	US	New York	New York City	9	17	1995	1995-09-17	65.6	65.6
North America	US	New York	New York City	9	18	1995	1995-09-18	67.5	67.5
North America	US	New York	New York City	9	19	1995	1995-09-19	63.1	63.1
North America	US	New York	New York City	9	20	1995	1995-09-20	63.6	63.6
North America	US	New York	New York City	9	21	1995	1995-09-21	70	70
North America	US	New York	New York City	9	22	1995	1995-09-22	71.2	71.2
North America	US	New York	New York City	9	23	1995	1995-09-23	59.3	59.3
North America	US	New York	New York City	9	24	1995	1995-09-24	57.6	57.6
North America	US	New York	New York City	9	25	1995	1995-09-25	59.8	59.8
North America	US	New York	New York City	9	26	1995	1995-09-26	60.4	60.4
North America	US	New York	New York City	9	27	1995	1995-09-27	64.8	64.8
North America	US	New York	New York City	9	28	1995	1995-09-28	68.2	68.2
North America	US	New York	New York City	9	29	1995	1995-09-29	61.2	61.2
North America	US	New York	New York City	9	30	1995	1995-09-30	59	59
North America	US	New York	New York City	10	1	1995	1995-10-01	62.7	62.7
North America	US	New York	New York City	10	2	1995	1995-10-02	68.8	68.8
North America	US	New York	New York City	10	3	1995	1995-10-03	71.7	71.7
North America	US	New York	New York City	10	4	1995	1995-10-04	71.7	71.7
North America	US	New York	New York City	10	5	1995	1995-10-05	68.6	68.6
North America	US	New York	New York City	10	6	1995	1995-10-06	75.3	75.3
North America	US	New York	New York City	10	7	1995	1995-10-07	61.7	61.7
North America	US	New York	New York City	10	8	1995	1995-10-08	64.4	64.4
North America	US	New York	New York City	10	9	1995	1995-10-09	61.7	61.7
North America	US	New York	New York City	10	10	1995	1995-10-10	62.2	62.2
North America	US	New York	New York City	10	11	1995	1995-10-11	65.7	65.7
North America	US	New York	New York City	10	12	1995	1995-10-12	69.8	69.8
North America	US	New York	New York City	10	13	1995	1995-10-13	74.2	74.2
North America	US	New York	New York City	10	14	1995	1995-10-14	70.2	70.2
North America	US	New York	New York City	10	15	1995	1995-10-15	60.2	60.2
North America	US	New York	New York City	10	16	1995	1995-10-16	54.8	54.8
North America	US	New York	New York City	10	17	1995	1995-10-17	54.3	54.3
North America	US	New York	New York City	10	18	1995	1995-10-18	58.8	58.8
North America	US	New York	New York City	10	19	1995	1995-10-19	62.5	62.5
North America	US	New York	New York City	10	20	1995	1995-10-20	65.1	65.1
North America	US	New York	New York City	10	21	1995	1995-10-21	67.5	67.5
North America	US	New York	New York City	10	22	1995	1995-10-22	55.2	55.2
North America	US	New York	New York City	10	23	1995	1995-10-23	62.4	62.4
North America	US	New York	New York City	10	24	1995	1995-10-24	65	65
North America	US	New York	New York City	10	25	1995	1995-10-25	60.5	60.5
North America	US	New York	New York City	10	26	1995	1995-10-26	55	55
North America	US	New York	New York City	10	27	1995	1995-10-27	57.5	57.5
North America	US	New York	New York City	10	28	1995	1995-10-28	65.6	65.6
North America	US	New York	New York City	10	29	1995	1995-10-29	55.6	55.6
North America	US	New York	New York City	10	30	1995	1995-10-30	49.8	49.8
North America	US	New York	New York City	10	31	1995	1995-10-31	53.7	53.7
North America	US	New York	New York City	11	1	1995	1995-11-01	55.3	55.3
North America	US	New York	New York City	11	2	1995	1995-11-02	62.1	62.1
North America	US	New York	New York City	11	3	1995	1995-11-03	67	67
North America	US	New York	New York City	11	4	1995	1995-11-04	50.1	50.1
North America	US	New York	New York City	11	5	1995	1995-11-05	41.2	41.2
North America	US	New York	New York City	11	6	1995	1995-11-06	44.6	44.6
North America	US	New York	New York City	11	7	1995	1995-11-07	49.5	49.5
North America	US	New York	New York City	11	8	1995	1995-11-08	48.1	48.1
North America	US	New York	New York City	11	9	1995	1995-11-09	38.5	38.5
North America	US	New York	New York City	11	10	1995	1995-11-10	43.4	43.4
North America	US	New York	New York City	11	11	1995	1995-11-11	56.9	56.9
North America	US	New York	New York City	11	12	1995	1995-11-12	47.7	47.7
North America	US	New York	New York City	11	13	1995	1995-11-13	37.4	37.4
North America	US	New York	New York City	11	14	1995	1995-11-14	43.6	43.6
North America	US	New York	New York City	11	15	1995	1995-11-15	45.6	45.6
North America	US	New York	New York City	11	16	1995	1995-11-16	39.2	39.2
North America	US	New York	New York City	11	17	1995	1995-11-17	38.8	38.8
North America	US	New York	New York City	11	18	1995	1995-11-18	42.7	42.7
North America	US	New York	New York City	11	19	1995	1995-11-19	46.3	46.3
North America	US	New York	New York City	11	20	1995	1995-11-20	43.6	43.6
North America	US	New York	New York City	11	21	1995	1995-11-21	48.2	48.2
North America	US	New York	New York City	11	22	1995	1995-11-22	41.5	41.5
North America	US	New York	New York City	11	23	1995	1995-11-23	38.8	38.8
North America	US	New York	New York City	11	24	1995	1995-11-24	40	40
North America	US	New York	New York City	11	25	1995	1995-11-25	35	35
North America	US	New York	New York City	11	26	1995	1995-11-26	40.4	40.4
North America	US	New York	New York City	11	27	1995	1995-11-27	47	47
North America	US	New York	New York City	11	28	1995	1995-11-28	57	57
North America	US	New York	New York City	11	29	1995	1995-11-29	36.1	36.1
North America	US	New York	New York City	11	30	1995	1995-11-30	32.8	32.8
North America	US	New York	New York City	12	1	1995	1995-12-01	41.1	41.1
North America	US	New York	New York City	12	2	1995	1995-12-02	44.8	44.8
North America	US	New York	New York City	12	3	1995	1995-12-03	41.5	41.5
North America	US	New York	New York City	12	4	1995	1995-12-04	49.8	49.8
North America	US	New York	New York City	12	5	1995	1995-12-05	39.4	39.4
North America	US	New York	New York City	12	6	1995	1995-12-06	43.8	43.8
North America	US	New York	New York City	12	7	1995	1995-12-07	38.6	38.6
North America	US	New York	New York City	12	8	1995	1995-12-08	32.5	32.5
North America	US	New York	New York City	12	9	1995	1995-12-09	32.9	32.9
North America	US	New York	New York City	12	10	1995	1995-12-10	26.6	26.6
North America	US	New York	New York City	12	11	1995	1995-12-11	20.3	20.3
North America	US	New York	New York City	12	12	1995	1995-12-12	21.8	21.8
North America	US	New York	New York City	12	13	1995	1995-12-13	26	26
North America	US	New York	New York City	12	14	1995	1995-12-14	28.6	28.6
North America	US	New York	New York City	12	15	1995	1995-12-15	38.1	38.1
North America	US	New York	New York City	12	16	1995	1995-12-16	38.1	38.1
North America	US	New York	New York City	12	17	1995	1995-12-17	38.9	38.9
North America	US	New York	New York City	12	18	1995	1995-12-18	35.5	35.5
North America	US	New York	New York City	12	19	1995	1995-12-19	30.8	30.8
North America	US	New York	New York City	12	20	1995	1995-12-20	23.7	23.7
North America	US	New York	New York City	12	21	1995	1995-12-21	24.8	24.8
North America	US	New York	New York City	12	22	1995	1995-12-22	32.3	32.3
North America	US	New York	New York City	12	23	1995	1995-12-23	33.7	33.7
North America	US	New York	New York City	12	24	1995	1995-12-24	33.5	33.5
North America	US	New York	New York City	12	25	1995	1995-12-25	32.2	32.2
North America	US	New York	New York City	12	26	1995	1995-12-26	31.7	31.7
North America	US	New York	New York City	12	27	1995	1995-12-27	28.1	28.1
North America	US	New York	New York City	12	28	1995	1995-12-28	31.9	31.9
North America	US	New York	New York City	12	29	1995	1995-12-29	32.9	32.9
North America	US	New York	New York City	12	30	1995	1995-12-30	35.8	35.8
North America	US	New York	New York City	12	31	1995	1995-12-31	39	39
North America	US	New York	New York City	1	1	1996	1996-01-01	38.6	38.6
North America	US	New York	New York City	1	2	1996	1996-01-02	35.9	35.9
North America	US	New York	New York City	1	3	1996	1996-01-03	28.8	28.8
North America	US	New York	New York City	1	4	1996	1996-01-04	20.8	20.8
North America	US	New York	New York City	1	5	1996	1996-01-05	23.1	23.1
North America	US	New York	New York City	1	6	1996	1996-01-06	14.1	14.1
North America	US	New York	New York City	1	7	1996	1996-01-07	16.6	16.6
North America	US	New York	New York City	1	8	1996	1996-01-08	21.4	21.4
North America	US	New York	New York City	1	9	1996	1996-01-09	24.2	24.2
North America	US	New York	New York City	1	10	1996	1996-01-10	27.1	27.1
North America	US	New York	New York City	1	11	1996	1996-01-11	24.1	24.1
North America	US	New York	New York City	1	12	1996	1996-01-12	28.1	28.1
North America	US	New York	New York City	1	13	1996	1996-01-13	34.3	34.3
North America	US	New York	New York City	1	14	1996	1996-01-14	36.7	36.7
North America	US	New York	New York City	1	15	1996	1996-01-15	38.7	38.7
North America	US	New York	New York City	1	16	1996	1996-01-16	24.4	24.4
North America	US	New York	New York City	1	17	1996	1996-01-17	38.3	38.3
North America	US	New York	New York City	1	18	1996	1996-01-18	36.3	36.3
North America	US	New York	New York City	1	19	1996	1996-01-19	51	51
North America	US	New York	New York City	1	20	1996	1996-01-20	29.8	29.8
North America	US	New York	New York City	1	21	1996	1996-01-21	29.9	29.9
North America	US	New York	New York City	1	22	1996	1996-01-22	34.6	34.6
North America	US	New York	New York City	1	23	1996	1996-01-23	38.7	38.7
North America	US	New York	New York City	1	24	1996	1996-01-24	44.9	44.9
North America	US	New York	New York City	1	25	1996	1996-01-25	36	36
North America	US	New York	New York City	1	26	1996	1996-01-26	31.5	31.5
North America	US	New York	New York City	1	27	1996	1996-01-27	48.6	48.6
North America	US	New York	New York City	1	28	1996	1996-01-28	34.6	34.6
North America	US	New York	New York City	1	29	1996	1996-01-29	32.2	32.2
North America	US	New York	New York City	1	30	1996	1996-01-30	39.6	39.6
North America	US	New York	New York City	1	31	1996	1996-01-31	31.5	31.5
North America	US	New York	New York City	2	1	1996	1996-02-01	21.7	21.7
North America	US	New York	New York City	2	2	1996	1996-02-02	27.6	27.6
North America	US	New York	New York City	2	3	1996	1996-02-03	19.2	19.2
North America	US	New York	New York City	2	4	1996	1996-02-04	14.6	14.6
North America	US	New York	New York City	2	5	1996	1996-02-05	13.8	13.8
North America	US	New York	New York City	2	6	1996	1996-02-06	20.2	20.2
North America	US	New York	New York City	2	7	1996	1996-02-07	28	28
North America	US	New York	New York City	2	8	1996	1996-02-08	35.9	35.9
North America	US	New York	New York City	2	9	1996	1996-02-09	42.6	42.6
North America	US	New York	New York City	2	10	1996	1996-02-10	42.3	42.3
North America	US	New York	New York City	2	11	1996	1996-02-11	44.7	44.7
North America	US	New York	New York City	2	12	1996	1996-02-12	31.9	31.9
